ppt_id,trial,stimulus,script,lexicality,word_eng,age,language_status,correct_response,response,correct,rt,rt_sec
42,25,chinese_nonword_sisterinlaw.png,chinese,nonword,sisterinlaw,30,Chinese-family-dominant,nonword,word,FALSE,1059.4000000059605,1.0594000000059605
42,26,chinese_realword_keen.png,chinese,word,keen,30,Chinese-family-dominant,word,word,TRUE,1468.6999999940454,1.4686999999940453
42,27,latin_nonword_shave.png,latin,nonword,shave,30,Chinese-family-dominant,nonword,nonword,TRUE,577.6999999821128,0.5776999999821127
42,28,chinese_realword_sand.png,chinese,word,sand,30,Chinese-family-dominant,word,word,TRUE,1625.2999999940366,1.6252999999940365
42,29,chinese_realword_eat.png,chinese,word,eat,30,Chinese-family-dominant,word,nonword,FALSE,810.3000000059546,0.8103000000059546
42,30,latin_realword_tea.png,latin,word,tea,30,Chinese-family-dominant,word,nonword,FALSE,846.3000000000029,0.8463000000000029
42,31,chinese_realword_prawn.png,chinese,word,prawn,30,Chinese-family-dominant,word,nonword,FALSE,1486.6000000000058,1.486600000000006
42,32,chinese_realword_sister.png,chinese,word,sister,30,Chinese-family-dominant,word,nonword,FALSE,669.7999999880849,0.6697999999880849
42,33,chinese_nonword_wet.png,chinese,nonword,wet,30,Chinese-family-dominant,nonword,nonword,TRUE,1362.6999999940454,1.3626999999940455
42,34,latin_nonword_island.png,latin,nonword,island,30,Chinese-family-dominant,nonword,nonword,TRUE,947.6999999940454,0.9476999999940453
42,35,chinese_realword_morning.png,chinese,word,morning,30,Chinese-family-dominant,word,nonword,FALSE,1340.199999999997,1.3401999999999972
42,36,latin_realword_pat.png,latin,word,pat,30,Chinese-family-dominant,word,word,TRUE,1104.3999999940424,1.1043999999940424
42,37,chinese_nonword_lean.png,chinese,nonword,lean,30,Chinese-family-dominant,nonword,word,FALSE,770.2000000059634,0.7702000000059633
42,38,chinese_nonword_pull.png,chinese,nonword,pull,30,Chinese-family-dominant,nonword,word,FALSE,805.5,0.8055
42,39,chinese_nonword_home.png,chinese,nonword,home,30,Chinese-family-dominant,nonword,nonword,TRUE,1032.1999999940454,1.0321999999940454
42,40,chinese_realword_grass.png,chinese,word,grass,30,Chinese-family-dominant,word,word,TRUE,626.1999999999971,0.6261999999999971
43,1,chinese_realword_put.png,chinese,word,put,30,no Chinese knowledge,word,word,TRUE,1001,1.001
43,2,chinese_nonword_island.png,chinese,nonword,island,30,no Chinese knowledge,nonword,word,FALSE,1584,1.584
43,3,latin_nonword_scoop.png,latin,nonword,scoop,30,no Chinese knowledge,nonword,word,FALSE,1152,1.152
43,4,latin_realword_grass.png,latin,word,grass,30,no Chinese knowledge,word,nonword,FALSE,1051,1.051
43,5,chinese_nonword_tree.png,chinese,nonword,tree,30,no Chinese knowledge,nonword,nonword,TRUE,1085,1.085
43,6,chinese_nonword_milk.png,chinese,nonword,milk,30,no Chinese knowledge,nonword,nonword,TRUE,1235,1.235
43,7,latin_realword_prawn.png,latin,word,prawn,30,no Chinese knowledge,word,word,TRUE,1350,1.35
43,8,chinese_nonword_change.png,chinese,nonword,change,30,no Chinese knowledge,nonword,word,FALSE,1301,1.301
43,9,latin_nonword_pickaxe.png,latin,nonword,pickaxe,30,no Chinese knowledge,nonword,word,FALSE,935,0.935
43,10,latin_nonword_pull.png,latin,nonword,pull,30,no Chinese knowledge,nonword,word,FALSE,1118,1.118
43,11,latin_realword_eat.png,latin,word,eat,30,no Chinese knowledge,word,word,TRUE,868,0.868
43,12,latin_nonword_home.png,latin,nonword,home,30,no Chinese knowledge,nonword,nonword,TRUE,2719,2.719
43,13,latin_realword_blink.png,latin,word,blink,30,no Chinese knowledge,word,word,TRUE,868,0.868
43,14,chinese_realword_cat.png,chinese,word,cat,30,no Chinese knowledge,word,word,TRUE,1135,1.135
43,15,latin_nonword_feed.png,latin,nonword,feed,30,no Chinese knowledge,nonword,word,FALSE,1402,1.402
43,16,chinese_nonword_shave.png,chinese,nonword,shave,30,no Chinese knowledge,nonword,nonword,TRUE,1151,1.151
43,17,latin_realword_sister.png,latin,word,sister,30,no Chinese knowledge,word,word,TRUE,785,0.785
43,18,latin_realword_sand.png,latin,word,sand,30,no Chinese knowledge,word,word,TRUE,866,0.866
43,19,latin_realword_pearl.png,latin,word,pearl,30,no Chinese knowledge,word,word,TRUE,801,0.801
43,20,chinese_realword_tea.png,chinese,word,tea,30,no Chinese knowledge,word,word,TRUE,1437,1.437
43,21,latin_nonword_brain.png,latin,nonword,brain,30,no Chinese knowledge,nonword,word,FALSE,866,0.866
43,22,chinese_nonword_good.png,chinese,nonword,good,30,no Chinese knowledge,nonword,nonword,TRUE,801,0.801
43,23,chinese_realword_wine.png,chinese,word,wine,30,no Chinese knowledge,word,nonword,FALSE,666,0.666
43,24,chinese_nonword_praise.png,chinese,nonword,praise,30,no Chinese knowledge,nonword,word,FALSE,934,0.934
43,25,chinese_realword_flower.png,chinese,word,flower,30,no Chinese knowledge,word,nonword,FALSE,1417,1.417
43,26,latin_realword_keen.png,latin,word,keen,30,no Chinese knowledge,word,nonword,FALSE,966,0.966
43,27,latin_nonword_paper.png,latin,nonword,paper,30,no Chinese knowledge,nonword,word,FALSE,599,0.599
43,28,latin_realword_wealth.png,latin,word,wealth,30,no Chinese knowledge,word,word,TRUE,1352,1.352
43,29,chinese_nonword_robe.png,chinese,nonword,robe,30,no Chinese knowledge,nonword,nonword,TRUE,900,0.9
43,30,chinese_realword_medicine.png,chinese,word,medicine,30,no Chinese knowledge,word,word,TRUE,1900,1.9
43,31,latin_nonword_sisterinlaw.png,latin,nonword,sisterinlaw,30,no Chinese knowledge,nonword,word,FALSE,7271,7.271
43,32,latin_realword_morning.png,latin,word,morning,30,no Chinese knowledge,word,word,TRUE,751,0.751
43,33,chinese_nonword_peach.png,chinese,nonword,peach,30,no Chinese knowledge,nonword,word,FALSE,1235,1.235
43,34,latin_nonword_wet.png,latin,nonword,wet,30,no Chinese knowledge,nonword,word,FALSE,866,0.866
43,35,chinese_realword_pat.png,chinese,word,pat,30,no Chinese knowledge,word,nonword,FALSE,851,0.851
43,36,chinese_realword_invite.png,chinese,word,invite,30,no Chinese knowledge,word,nonword,FALSE,701,0.701
43,37,chinese_realword_pinch.png,chinese,word,pinch,30,no Chinese knowledge,word,nonword,FALSE,818,0.818
43,38,chinese_nonword_bag.png,chinese,nonword,bag,30,no Chinese knowledge,nonword,word,FALSE,801,0.801
43,39,latin_nonword_lean.png,latin,nonword,lean,30,no Chinese knowledge,nonword,word,FALSE,885,0.885
43,40,chinese_realword_sea.png,chinese,word,sea,30,no Chinese knowledge,word,nonword,FALSE,801,0.801
44,1,chinese_nonword_eat.png,chinese,nonword,eat,27,no Chinese knowledge,nonword,word,FALSE,879.7999999940403,0.8797999999940402
44,2,latin_realword_feed.png,latin,word,feed,27,no Chinese knowledge,word,nonword,FALSE,1346.59999999106,1.34659999999106
44,3,chinese_realword_robe.png,chinese,word,robe,27,no Chinese knowledge,word,word,TRUE,2619.6999999910586,2.6196999999910586
44,4,latin_realword_home.png,latin,word,home,27,no Chinese knowledge,word,nonword,FALSE,1674.3999999940388,1.6743999999940389
44,5,latin_nonword_wine.png,latin,nonword,wine,27,no Chinese knowledge,nonword,word,FALSE,2324.2999999910608,2.324299999991061
44,6,latin_realword_sisterinlaw.png,latin,word,sisterinlaw,27,no Chinese knowledge,word,word,TRUE,1418.199999999997,1.418199999999997
44,7,latin_realword_pickaxe.png,latin,word,pickaxe,27,no Chinese knowledge,word,nonword,FALSE,1955.79999999702,1.95579999999702
44,8,chinese_realword_praise.png,chinese,word,praise,27,no Chinese knowledge,word,word,TRUE,1535.4999999999927,1.5354999999999928
44,9,chinese_nonword_wealth.png,chinese,nonword,wealth,27,no Chinese knowledge,nonword,word,FALSE,978.6999999999972,0.9786999999999972
44,10,chinese_nonword_prawn.png,chinese,nonword,prawn,27,no Chinese knowledge,nonword,word,FALSE,25065.199999991062,25.065199999991062
44,11,latin_nonword_pinch.png,latin,nonword,pinch,27,no Chinese knowledge,nonword,word,FALSE,1735,1.735
44,12,chinese_realword_change.png,chinese,word,change,27,no Chinese knowledge,word,nonword,FALSE,1139.4999999940335,1.1394999999940334
44,13,chinese_nonword_blink.png,chinese,nonword,blink,27,no Chinese knowledge,nonword,word,FALSE,944.699999997014,0.9446999999970139
44,14,latin_realword_paper.png,latin,word,paper,27,no Chinese knowledge,word,nonword,FALSE,1105.2999999970198,1.1052999999970197
44,15,latin_nonword_put.png,latin,nonword,put,27,no Chinese knowledge,nonword,nonword,TRUE,924.4000000029772,0.9244000000029772
44,16,latin_nonword_flower.png,latin,nonword,flower,27,no Chinese knowledge,nonword,word,FALSE,1992.0000000029831,1.9920000000029832
44,17,chinese_realword_peach.png,chinese,word,peach,27,no Chinese knowledge,word,word,TRUE,956.300000002986,0.9563000000029861
44,18,chinese_nonword_pearl.png,chinese,nonword,pearl,27,no Chinese knowledge,nonword,word,FALSE,916.8999999999942,0.9168999999999942
44,19,chinese_nonword_morning.png,chinese,nonword,morning,27,no Chinese knowledge,nonword,nonword,TRUE,1183.9999999999854,1.1839999999999855
44,20,latin_nonword_cat.png,latin,nonword,cat,27,no Chinese knowledge,nonword,nonword,TRUE,2538.000000002983,2.538000000002983
44,21,latin_nonword_medicine.png,latin,nonword,medicine,27,no Chinese knowledge,nonword,nonword,TRUE,1058.699999997014,1.058699999997014
44,22,chinese_realword_tree.png,chinese,word,tree,27,no Chinese knowledge,word,word,TRUE,726.3999999940424,0.7263999999940425
44,23,chinese_nonword_sand.png,chinese,nonword,sand,27,no Chinese knowledge,nonword,nonword,TRUE,1211.2999999940366,1.2112999999940366
44,24,chinese_realword_milk.png,chinese,word,milk,27,no Chinese knowledge,word,word,TRUE,998.6000000029744,0.9986000000029744
44,25,latin_realword_scoop.png,latin,word,scoop,27,no Chinese knowledge,word,nonword,FALSE,1725.9999999970169,1.7259999999970168
44,26,chinese_nonword_sister.png,chinese,nonword,sister,27,no Chinese knowledge,nonword,word,FALSE,990.5,0.9905
44,27,latin_nonword_pat.png,latin,nonword,pat,27,no Chinese knowledge,nonword,nonword,TRUE,1049.8999999910593,1.0498999999910592
44,28,chinese_realword_bag.png,chinese,word,bag,27,no Chinese knowledge,word,word,TRUE,826.9000000029773,0.8269000000029774
44,29,latin_realword_pull.png,latin,word,pull,27,no Chinese knowledge,word,nonword,FALSE,1080.1999999910622,1.0801999999910623
44,30,latin_nonword_sea.png,latin,nonword,sea,27,no Chinese knowledge,nonword,nonword,TRUE,788.4999999910651,0.7884999999910651
44,31,latin_nonword_invite.png,latin,nonword,invite,27,no Chinese knowledge,nonword,nonword,TRUE,1046.8999999970256,1.0468999999970257
44,32,latin_realword_wet.png,latin,word,wet,27,no Chinese knowledge,word,word,TRUE,1376.399999994028,1.376399999994028
44,33,chinese_realword_good.png,chinese,word,good,27,no Chinese knowledge,word,word,TRUE,776.1999999910477,0.7761999999910476
44,34,chinese_realword_shave.png,chinese,word,shave,27,no Chinese knowledge,word,word,TRUE,895.8999999999942,0.8958999999999941
44,35,chinese_nonword_grass.png,chinese,nonword,grass,27,no Chinese knowledge,nonword,word,FALSE,1726.7999999999884,1.7267999999999883
44,36,latin_realword_brain.png,latin,word,brain,27,no Chinese knowledge,word,nonword,FALSE,1452.4000000000233,1.4524000000000232
44,37,chinese_nonword_keen.png,chinese,nonword,keen,27,no Chinese knowledge,nonword,word,FALSE,1273.4999999910651,1.2734999999910652
44,38,chinese_realword_island.png,chinese,word,island,27,no Chinese knowledge,word,nonword,FALSE,1356.899999994028,1.3568999999940279
44,39,latin_nonword_tea.png,latin,nonword,tea,27,no Chinese knowledge,nonword,word,FALSE,1716.2999999999884,1.7162999999999884
44,40,latin_realword_lean.png,latin,word,lean,27,no Chinese knowledge,word,word,TRUE,838.2000000000116,0.8382000000000116
45,1,latin_nonword_pickaxe.png,latin,nonword,pickaxe,24,no Chinese knowledge,nonword,word,FALSE,1076.400000002981,1.076400000002981
45,2,chinese_realword_tea.png,chinese,word,tea,24,no Chinese knowledge,word,word,TRUE,976.5000000014916,0.9765000000014916
45,3,chinese_realword_put.png,chinese,word,put,24,no Chinese knowledge,word,word,TRUE,576,0.576
45,4,chinese_realword_cat.png,chinese,word,cat,24,no Chinese knowledge,word,word,TRUE,910.8000000029788,0.9108000000029788
45,5,chinese_nonword_change.png,chinese,nonword,change,24,no Chinese knowledge,nonword,nonword,TRUE,1042.10000000149,1.04210000000149
45,6,latin_realword_sister.png,latin,word,sister,24,no Chinese knowledge,word,nonword,FALSE,1026.3000000022366,1.0263000000022366
45,7,chinese_nonword_shave.png,chinese,nonword,shave,24,no Chinese knowledge,nonword,nonword,TRUE,1442.8000000014872,1.4428000000014871
45,8,chinese_nonword_tree.png,chinese,nonword,tree,24,no Chinese knowledge,nonword,word,FALSE,1525.8000000029788,1.5258000000029788
45,9,chinese_nonword_island.png,chinese,nonword,island,24,no Chinese knowledge,nonword,nonword,TRUE,1126.100000000748,1.126100000000748
45,10,latin_realword_blink.png,latin,word,blink,24,no Chinese knowledge,word,word,TRUE,1209.7000000029802,1.2097000000029803
45,11,chinese_nonword_milk.png,chinese,nonword,milk,24,no Chinese knowledge,nonword,nonword,TRUE,1592.800000000003,1.5928000000000029
45,12,latin_nonword_pull.png,latin,nonword,pull,24,no Chinese knowledge,nonword,word,FALSE,1476.100000000748,1.476100000000748
45,13,latin_realword_prawn.png,latin,word,prawn,24,no Chinese knowledge,word,word,TRUE,1642.900000002977,1.6429000000029772
45,14,latin_realword_eat.png,latin,word,eat,24,no Chinese knowledge,word,word,TRUE,1476.7000000029802,1.4767000000029802
45,15,latin_nonword_feed.png,latin,nonword,feed,24,no Chinese knowledge,nonword,nonword,TRUE,925.700000001496,0.9257000000014961
45,16,latin_realword_pearl.png,latin,word,pearl,24,no Chinese knowledge,word,word,TRUE,2026.700000002238,2.026700000002238
45,17,latin_nonword_home.png,latin,nonword,home,24,no Chinese knowledge,nonword,nonword,TRUE,1942.60000000149,1.9426000000014898
45,18,latin_nonword_scoop.png,latin,nonword,scoop,24,no Chinese knowledge,nonword,word,FALSE,1459.7000000029802,1.4597000000029803
45,19,latin_realword_grass.png,latin,word,grass,24,no Chinese knowledge,word,word,TRUE,1209.800000000003,1.2098000000000029
45,20,latin_realword_sand.png,latin,word,sand,24,no Chinese knowledge,word,word,TRUE,1259.699999999997,1.2596999999999972
45,21,latin_realword_keen.png,latin,word,keen,24,no Chinese knowledge,word,nonword,FALSE,1292.800000002986,1.292800000002986
45,22,chinese_nonword_good.png,chinese,nonword,good,24,no Chinese knowledge,nonword,nonword,TRUE,1192.9000000007509,1.1929000000007508
45,23,latin_nonword_lean.png,latin,nonword,lean,24,no Chinese knowledge,nonword,word,FALSE,3159.400000000751,3.1594000000007507
45,24,chinese_nonword_bag.png,chinese,nonword,bag,24,no Chinese knowledge,nonword,word,FALSE,926.2000000007392,0.9262000000007392
45,25,latin_realword_wealth.png,latin,word,wealth,24,no Chinese knowledge,word,word,TRUE,710.300000002986,0.7103000000029861
45,26,chinese_nonword_praise.png,chinese,nonword,praise,24,no Chinese knowledge,nonword,nonword,TRUE,1492.800000000745,1.492800000000745
45,27,chinese_realword_wine.png,chinese,word,wine,24,no Chinese knowledge,word,word,TRUE,792.4000000022352,0.7924000000022352
45,28,chinese_nonword_robe.png,chinese,nonword,robe,24,no Chinese knowledge,nonword,nonword,TRUE,1092.60000000149,1.09260000000149
45,29,latin_nonword_wet.png,latin,nonword,wet,24,no Chinese knowledge,nonword,word,FALSE,743.1000000014901,0.7431000000014901
45,30,chinese_realword_pinch.png,chinese,word,pinch,24,no Chinese knowledge,word,word,TRUE,1292.5000000014843,1.2925000000014844
45,31,chinese_realword_pat.png,chinese,word,pat,24,no Chinese knowledge,word,word,TRUE,942.7000000007392,0.9427000000007393
45,32,chinese_realword_invite.png,chinese,word,invite,24,no Chinese knowledge,word,nonword,FALSE,892.9000000029773,0.8929000000029773
45,33,chinese_nonword_peach.png,chinese,nonword,peach,24,no Chinese knowledge,nonword,word,FALSE,1226.10000000149,1.2261000000014899
45,34,chinese_realword_medicine.png,chinese,word,medicine,24,no Chinese knowledge,word,nonword,FALSE,892.800000002986,0.8928000000029861
45,35,latin_realword_morning.png,latin,word,morning,24,no Chinese knowledge,word,word,TRUE,759.6000000000058,0.7596000000000058
45,36,latin_nonword_brain.png,latin,nonword,brain,24,no Chinese knowledge,nonword,word,FALSE,726.1000000029744,0.7261000000029744
45,37,chinese_realword_flower.png,chinese,word,flower,24,no Chinese knowledge,word,word,TRUE,1493.6000000000058,1.4936000000000058
45,38,latin_nonword_paper.png,latin,nonword,paper,24,no Chinese knowledge,nonword,word,FALSE,809.7000000014959,0.8097000000014959
45,39,latin_nonword_sisterinlaw.png,latin,nonword,sisterinlaw,24,no Chinese knowledge,nonword,word,FALSE,692.8000000015018,0.6928000000015018
45,40,chinese_realword_sea.png,chinese,word,sea,24,no Chinese knowledge,word,nonword,FALSE,1925.8999999999944,1.9258999999999944
46,1,chinese_realword_lean.png,chinese,word,lean,30,no Chinese knowledge,word,word,TRUE,1878.9000000119197,1.8789000000119196
46,2,chinese_realword_feed.png,chinese,word,feed,30,no Chinese knowledge,word,word,TRUE,4368.89999998808,4.36889999998808
46,3,latin_realword_peach.png,latin,word,peach,30,no Chinese knowledge,word,word,TRUE,1842.2000000357657,1.8422000000357657
46,4,chinese_nonword_pinch.png,chinese,nonword,pinch,30,no Chinese knowledge,nonword,nonword,TRUE,1197.699999988079,1.197699999988079
46,5,chinese_nonword_cat.png,chinese,nonword,cat,30,no Chinese knowledge,nonword,nonword,TRUE,2783.600000023842,2.7836000000238417
46,6,chinese_realword_pull.png,chinese,word,pull,30,no Chinese knowledge,word,word,TRUE,2932.399999999994,2.932399999999994
46,7,chinese_nonword_put.png,chinese,nonword,put,30,no Chinese knowledge,nonword,word,FALSE,3102.199999988079,3.102199999988079
46,8,chinese_nonword_flower.png,chinese,nonword,flower,30,no Chinese knowledge,nonword,word,FALSE,2309.5000000238433,2.3095000000238435
46,9,chinese_nonword_tea.png,chinese,nonword,tea,30,no Chinese knowledge,nonword,word,FALSE,2419.5000000238433,2.4195000000238434
46,10,latin_nonword_blink.png,latin,nonword,blink,30,no Chinese knowledge,nonword,nonword,TRUE,1344.4000000000017,1.3444000000000016
46,11,latin_nonword_sand.png,latin,nonword,sand,30,no Chinese knowledge,nonword,nonword,TRUE,1778.699999988079,1.778699999988079
46,12,latin_nonword_morning.png,latin,nonword,morning,30,no Chinese knowledge,nonword,nonword,TRUE,3471.60000003576,3.47160000003576
46,13,chinese_nonword_pat.png,chinese,nonword,pat,30,no Chinese knowledge,nonword,word,FALSE,3557.500000011918,3.557500000011918
46,14,latin_nonword_eat.png,latin,nonword,eat,30,no Chinese knowledge,nonword,nonword,TRUE,1094.200000011915,1.0942000000119152
46,15,chinese_nonword_sea.png,chinese,nonword,sea,30,no Chinese knowledge,nonword,nonword,TRUE,2828.400000035763,2.8284000000357628
46,16,chinese_realword_brain.png,chinese,word,brain,30,no Chinese knowledge,word,word,TRUE,1476.7000000357657,1.4767000000357657
46,17,chinese_realword_pickaxe.png,chinese,word,pickaxe,30,no Chinese knowledge,word,word,TRUE,1806.2000000238477,1.8062000000238476
46,18,chinese_nonword_wine.png,chinese,nonword,wine,30,no Chinese knowledge,nonword,word,FALSE,2767.60000003576,2.7676000000357597
46,19,chinese_realword_scoop.png,chinese,word,scoop,30,no Chinese knowledge,word,nonword,FALSE,6617.000000023836,6.617000000023836
46,20,latin_realword_milk.png,latin,word,milk,30,no Chinese knowledge,word,nonword,FALSE,7286.399999988076,7.286399999988076
46,21,latin_nonword_sister.png,latin,nonword,sister,30,no Chinese knowledge,nonword,nonword,TRUE,4041.800000011921,4.0418000000119205
46,22,latin_nonword_pearl.png,latin,nonword,pearl,30,no Chinese knowledge,nonword,nonword,TRUE,8313.700000035751,8.313700000035752
46,23,latin_realword_tree.png,latin,word,tree,30,no Chinese knowledge,word,word,TRUE,1115.499999999971,1.1154999999999708
46,24,chinese_nonword_medicine.png,chinese,nonword,medicine,30,no Chinese knowledge,nonword,nonword,TRUE,2175.40000002383,2.17540000002383
46,25,chinese_realword_home.png,chinese,word,home,30,no Chinese knowledge,word,word,TRUE,1234.1000000119093,1.2341000000119093
46,26,latin_nonword_keen.png,latin,nonword,keen,30,no Chinese knowledge,nonword,nonword,TRUE,1960.4000000238304,1.9604000000238304
46,27,latin_realword_praise.png,latin,word,praise,30,no Chinese knowledge,word,word,TRUE,1182.6999999999823,1.1826999999999823
46,28,latin_nonword_prawn.png,latin,nonword,prawn,30,no Chinese knowledge,nonword,word,FALSE,3733.499999988067,3.733499999988067
46,29,latin_realword_robe.png,latin,word,robe,30,no Chinese knowledge,word,word,TRUE,7792.40000002383,7.7924000000238305
46,30,latin_realword_good.png,latin,word,good,30,no Chinese knowledge,word,word,TRUE,6800.100000000006,6.800100000000006
46,31,chinese_nonword_invite.png,chinese,nonword,invite,30,no Chinese knowledge,nonword,nonword,TRUE,1506.2000000000116,1.5062000000000118
46,32,latin_realword_island.png,latin,word,island,30,no Chinese knowledge,word,nonword,FALSE,1350.700000011915,1.3507000000119151
46,33,latin_nonword_wealth.png,latin,nonword,wealth,30,no Chinese knowledge,nonword,word,FALSE,994.3999999880908,0.9943999999880908
46,34,latin_realword_shave.png,latin,word,shave,30,no Chinese knowledge,word,nonword,FALSE,3282.2999999999884,3.2822999999999882
46,35,chinese_realword_sisterinlaw.png,chinese,word,sisterinlaw,30,no Chinese knowledge,word,word,TRUE,4094.1000000357744,4.094100000035774
46,36,chinese_realword_paper.png,chinese,word,paper,30,no Chinese knowledge,word,nonword,FALSE,10580.80000001192,10.58080000001192
46,37,latin_nonword_grass.png,latin,nonword,grass,30,no Chinese knowledge,nonword,word,FALSE,2480.7999999999884,2.4807999999999883
46,38,latin_realword_change.png,latin,word,change,30,no Chinese knowledge,word,nonword,FALSE,1239.1000000357744,1.2391000000357744
46,39,chinese_realword_wet.png,chinese,word,wet,30,no Chinese knowledge,word,nonword,FALSE,1211.2000000238477,1.2112000000238476
46,40,latin_realword_bag.png,latin,word,bag,30,no Chinese knowledge,word,nonword,FALSE,2664.399999999994,2.6643999999999943
47,1,chinese_nonword_blink.png,chinese,nonword,blink,30,,nonword,word,FALSE,2903.0999999880787,2.9030999999880787
47,2,latin_realword_feed.png,latin,word,feed,30,,word,word,TRUE,916.7999999999992,0.9167999999999992
47,3,latin_realword_paper.png,latin,word,paper,30,,word,word,TRUE,1069.3999999880798,1.0693999999880799
47,4,chinese_nonword_prawn.png,chinese,nonword,prawn,30,,nonword,nonword,TRUE,2004.499999982119,2.004499999982119
47,5,chinese_realword_praise.png,chinese,word,praise,30,,word,word,TRUE,8859.899999982117,8.859899999982117
47,6,chinese_nonword_pearl.png,chinese,nonword,pearl,30,,nonword,word,FALSE,1241.7000000059634,1.2417000000059635
47,7,chinese_nonword_morning.png,chinese,nonword,morning,30,,nonword,nonword,TRUE,2099.999999994041,2.099999999994041
47,8,latin_nonword_put.png,latin,nonword,put,30,,nonword,nonword,TRUE,1716.300000000003,1.7163000000000028
47,9,latin_nonword_pinch.png,latin,nonword,pinch,30,,nonword,nonword,TRUE,2427.2000000059634,2.4272000000059633
47,10,chinese_nonword_wealth.png,chinese,nonword,wealth,30,,nonword,nonword,TRUE,1958.800000000003,1.958800000000003
47,11,latin_nonword_cat.png,latin,nonword,cat,30,,nonword,nonword,TRUE,1285.000000005959,1.285000000005959
47,12,chinese_realword_robe.png,chinese,word,robe,30,,word,nonword,FALSE,1012.3999999880762,1.0123999999880762
47,13,chinese_nonword_eat.png,chinese,nonword,eat,30,,nonword,nonword,TRUE,774.8999999999942,0.7748999999999941
47,14,latin_realword_pickaxe.png,latin,word,pickaxe,30,,word,word,TRUE,2756.399999999994,2.756399999999994
47,15,latin_realword_home.png,latin,word,home,30,,word,nonword,FALSE,954.5000000059664,0.9545000000059664
47,16,latin_realword_sisterinlaw.png,latin,word,sisterinlaw,30,,word,nonword,FALSE,1719.8999999999942,1.7198999999999942
47,17,latin_nonword_wine.png,latin,nonword,wine,30,,nonword,nonword,TRUE,1365.8999999999942,1.3658999999999941
47,18,latin_nonword_flower.png,latin,nonword,flower,30,,nonword,word,FALSE,3764.300000005954,3.7643000000059543
47,19,chinese_realword_change.png,chinese,word,change,30,,word,nonword,FALSE,1602.7000000059634,1.6027000000059635
47,20,chinese_realword_peach.png,chinese,word,peach,30,,word,word,TRUE,1526.9000000059605,1.5269000000059605
47,21,chinese_realword_island.png,chinese,word,island,30,,word,nonword,FALSE,1761.699999988079,1.7616999999880791
47,22,chinese_realword_shave.png,chinese,word,shave,30,,word,nonword,FALSE,1766.199999999997,1.766199999999997
47,23,chinese_realword_good.png,chinese,word,good,30,,word,word,TRUE,3080.800000000003,3.080800000000003
47,24,latin_realword_wet.png,latin,word,wet,30,,word,word,TRUE,1846.5000000059665,1.8465000000059666
47,25,chinese_realword_milk.png,chinese,word,milk,30,,word,nonword,FALSE,1495.7999999821186,1.4957999999821185
47,26,chinese_realword_tree.png,chinese,word,tree,30,,word,nonword,FALSE,1727.1000000059576,1.7271000000059575
47,27,chinese_nonword_grass.png,chinese,nonword,grass,30,,nonword,word,FALSE,5599.5999999821215,5.5995999999821215
47,28,latin_nonword_invite.png,latin,nonword,invite,30,,nonword,nonword,TRUE,1564.7000000000116,1.5647000000000117
47,29,latin_realword_scoop.png,latin,word,scoop,30,,word,word,TRUE,1075.4999999940335,1.0754999999940336
47,30,latin_nonword_medicine.png,latin,nonword,medicine,30,,nonword,nonword,TRUE,2063.5999999880733,2.063599999988073
47,31,chinese_nonword_sand.png,chinese,nonword,sand,30,,nonword,word,FALSE,1113.0999999940395,1.1130999999940396
47,32,latin_nonword_sea.png,latin,nonword,sea,30,,nonword,nonword,TRUE,721.3000000059546,0.7213000000059546
47,33,latin_realword_brain.png,latin,word,brain,30,,word,word,TRUE,826.4999999821302,0.8264999999821302
47,34,latin_realword_lean.png,latin,word,lean,30,,word,nonword,FALSE,1032.2999999821186,1.0322999999821185
47,35,chinese_nonword_keen.png,chinese,nonword,keen,30,,nonword,word,FALSE,665.1000000000058,0.6651000000000058
47,36,latin_nonword_pat.png,latin,nonword,pat,30,,nonword,nonword,TRUE,898.7999999880849,0.8987999999880849
47,37,latin_nonword_tea.png,latin,nonword,tea,30,,nonword,nonword,TRUE,8202.199999988079,8.202199999988078
47,38,chinese_nonword_sister.png,chinese,nonword,sister,30,,nonword,nonword,TRUE,1474.3999999999942,1.4743999999999942
47,39,chinese_realword_bag.png,chinese,word,bag,30,,word,word,TRUE,914.9999999821302,0.9149999999821302
47,40,latin_realword_pull.png,latin,word,pull,30,,word,nonword,FALSE,1210.9999999940335,1.2109999999940335
48,1,chinese_nonword_good.png,chinese,nonword,good,24,no Chinese knowledge,nonword,nonword,TRUE,1571.0999999988826,1.5710999999988826
48,2,latin_nonword_paper.png,latin,nonword,paper,24,no Chinese knowledge,nonword,nonword,TRUE,1564.1000000000022,1.5641000000000023
48,3,latin_nonword_sisterinlaw.png,latin,nonword,sisterinlaw,24,no Chinese knowledge,nonword,nonword,TRUE,1637.6999999996278,1.6376999999996278
48,4,chinese_realword_invite.png,chinese,word,invite,24,no Chinese knowledge,word,nonword,FALSE,619.2999999999993,0.6192999999999993
48,5,chinese_realword_wine.png,chinese,word,wine,24,no Chinese knowledge,word,nonword,FALSE,8955.299999998511,8.95529999999851
48,6,latin_nonword_lean.png,latin,nonword,lean,24,no Chinese knowledge,nonword,word,FALSE,2348,2.348
48,7,latin_nonword_brain.png,latin,nonword,brain,24,no Chinese knowledge,nonword,nonword,TRUE,950.699999999626,0.9506999999996261
